INFO - main.py - 2024-06-05 05:57:48,248 - Using device: cuda
INFO - main.py - 2024-06-05 05:57:48,251 - Namespace(config='configs/cfg_V3.yml', data_path='../../../datasets/private/METABREST/T1W_Breast/video_data', seed=1234, exp='mcvd_V3', comment='', verbose='info', resume_training=False, test=False, feats_dir='/nas-ctm01/homes/pfsousa/MCVD/datasets', stats_dir='/nas-ctm01/homes/pfsousa/MCVD/datasets', stats_download=False, fast_fid=False, fid_batch_size=1000, no_pr=False, fid_num_samples=None, pr_nn_k=None, sample=False, image_folder='images', final_only=None, end_ckpt=None, freq=None, no_ema=False, ni=True, interact=False, video_gen=False, video_folder='videos', subsample=None, ckpt=None, config_mod=[], start_at=0, command='python main.py --config configs/cfg_V3.yml --data_path ../../../datasets/private/METABREST/T1W_Breast/video_data --exp mcvd_V3 --ni', log_path='mcvd_V3/logs')
INFO - main.py - 2024-06-05 05:57:48,252 - Writing log file to mcvd_V3/logs
INFO - main.py - 2024-06-05 05:57:48,252 - Exp instance id = 231326
INFO - main.py - 2024-06-05 05:57:48,252 - Exp comment = 
INFO - main.py - 2024-06-05 05:57:48,253 - Config =
INFO - main.py - 2024-06-05 05:57:48,256 - Args =
INFO - ncsn_runner.py - 2024-06-05 05:57:49,599 - Number of parameters: 27967710
INFO - ncsn_runner.py - 2024-06-05 05:57:49,600 - Number of trainable parameters: 27967710
INFO - ncsn_runner.py - 2024-06-05 05:57:49,602 - Number of GPUs : 1
INFO - ncsn_runner.py - 2024-06-05 05:57:49,602 - _CudaDeviceProperties(name='NVIDIA A100 80GB PCIe', major=8, minor=0, total_memory=81050MB, multi_processor_count=108)
INFO - ncsn_runner.py - 2024-06-05 05:57:51,852 - elapsed: 0:00:02.240, train time: 0.0006, mem: 1.525GB, GPUmem: 1.196GB, step: 1, lr: 0.000000, grad: 16671.0664, loss: 61929.6523
INFO - ncsn_runner.py - 2024-06-05 05:58:06,453 - elapsed: 0:00:16.842, train time: 0.0034, mem: 1.791GB, GPUmem: 1.470GB, step: 120, lr: 0.000024, grad: 16489.2246, loss: 59794.0234
INFO - ncsn_runner.py - 2024-06-05 05:58:07,394 - elapsed: 0:00:17.783, train time: 0.0036, mem: 1.792GB, GPUmem: 1.470GB, step: 130, lr: 0.000026, grad: 16052.1387, loss: 59079.2109
INFO - ncsn_runner.py - 2024-06-05 05:58:08,361 - elapsed: 0:00:18.750, train time: 0.0039, mem: 1.792GB, GPUmem: 1.470GB, step: 140, lr: 0.000028, grad: 16111.7812, loss: 58950.9727
INFO - ncsn_runner.py - 2024-06-05 05:58:09,321 - elapsed: 0:00:19.710, train time: 0.0041, mem: 1.792GB, GPUmem: 1.470GB, step: 150, lr: 0.000030, grad: 16216.7109, loss: 58507.3984
INFO - ncsn_runner.py - 2024-06-05 05:58:10,267 - elapsed: 0:00:20.655, train time: 0.0043, mem: 1.792GB, GPUmem: 1.470GB, step: 160, lr: 0.000032, grad: 15997.2236, loss: 57496.3008
INFO - ncsn_runner.py - 2024-06-05 05:58:11,230 - elapsed: 0:00:21.618, train time: 0.0046, mem: 1.792GB, GPUmem: 1.470GB, step: 170, lr: 0.000034, grad: 20574.3945, loss: 58191.6797
INFO - ncsn_runner.py - 2024-06-05 05:58:12,180 - elapsed: 0:00:22.569, train time: 0.0048, mem: 1.792GB, GPUmem: 1.470GB, step: 180, lr: 0.000036, grad: 15743.5928, loss: 56418.6406
INFO - ncsn_runner.py - 2024-06-05 05:58:13,125 - elapsed: 0:00:23.513, train time: 0.0050, mem: 1.792GB, GPUmem: 1.470GB, step: 190, lr: 0.000038, grad: 15764.2012, loss: 56213.1172
INFO - ncsn_runner.py - 2024-06-05 05:58:14,056 - elapsed: 0:00:24.445, train time: 0.0053, mem: 1.792GB, GPUmem: 1.470GB, step: 200, lr: 0.000040, grad: 15593.5547, loss: 55860.4102
INFO - ncsn_runner.py - 2024-06-05 05:58:15,039 - elapsed: 0:00:25.428, train time: 0.0055, mem: 1.793GB, GPUmem: 1.470GB, step: 210, lr: 0.000042, grad: 15313.0205, loss: 54627.7109
INFO - ncsn_runner.py - 2024-06-05 05:58:16,025 - elapsed: 0:00:26.414, train time: 0.0057, mem: 1.793GB, GPUmem: 1.470GB, step: 220, lr: 0.000044, grad: 15197.6484, loss: 54049.5586
INFO - ncsn_runner.py - 2024-06-05 05:58:17,147 - elapsed: 0:00:27.535, train time: 0.0060, mem: 1.793GB, GPUmem: 1.470GB, step: 230, lr: 0.000046, grad: 15104.2383, loss: 53323.5703
INFO - ncsn_runner.py - 2024-06-05 05:58:18,088 - elapsed: 0:00:28.476, train time: 0.0062, mem: 1.793GB, GPUmem: 1.470GB, step: 240, lr: 0.000048, grad: 15000.9170, loss: 52847.2500
INFO - ncsn_runner.py - 2024-06-05 05:58:19,030 - elapsed: 0:00:29.418, train time: 0.0065, mem: 1.793GB, GPUmem: 1.470GB, step: 250, lr: 0.000050, grad: 14746.1787, loss: 51879.4141
INFO - ncsn_runner.py - 2024-06-05 05:58:21,655 - elapsed: 0:00:32.044, step: 250, mem: 1.993GB, GPUmem: 1.470GB, test_loss: 61206.2617
INFO - ncsn_runner.py - 2024-06-05 05:58:22,658 - elapsed: 0:00:33.046, train time: 0.0067, mem: 1.993GB, GPUmem: 1.470GB, step: 260, lr: 0.000052, grad: 14564.0566, loss: 51100.4375
INFO - ncsn_runner.py - 2024-06-05 05:58:23,632 - elapsed: 0:00:34.020, train time: 0.0069, mem: 1.993GB, GPUmem: 1.470GB, step: 270, lr: 0.000054, grad: 14259.5234, loss: 49966.3203
INFO - ncsn_runner.py - 2024-06-05 05:58:24,600 - elapsed: 0:00:34.988, train time: 0.0072, mem: 1.993GB, GPUmem: 1.470GB, step: 280, lr: 0.000056, grad: 14478.2627, loss: 49764.2422
INFO - ncsn_runner.py - 2024-06-05 05:58:25,586 - elapsed: 0:00:35.975, train time: 0.0074, mem: 1.993GB, GPUmem: 1.470GB, step: 290, lr: 0.000058, grad: 25781.3203, loss: 49295.1680
INFO - ncsn_runner.py - 2024-06-05 05:58:26,552 - elapsed: 0:00:36.940, train time: 0.0077, mem: 1.993GB, GPUmem: 1.470GB, step: 300, lr: 0.000060, grad: 14091.8018, loss: 48086.9531
INFO - ncsn_runner.py - 2024-06-05 05:58:27,476 - elapsed: 0:00:37.864, train time: 0.0079, mem: 1.993GB, GPUmem: 1.470GB, step: 310, lr: 0.000062, grad: 13965.4062, loss: 46877.8359
INFO - ncsn_runner.py - 2024-06-05 05:58:28,377 - elapsed: 0:00:38.766, train time: 0.0081, mem: 1.993GB, GPUmem: 1.470GB, step: 320, lr: 0.000064, grad: 14170.6230, loss: 46308.3008
INFO - ncsn_runner.py - 2024-06-05 05:58:29,289 - elapsed: 0:00:39.678, train time: 0.0083, mem: 1.993GB, GPUmem: 1.470GB, step: 330, lr: 0.000066, grad: 19241.0547, loss: 45481.6836
INFO - ncsn_runner.py - 2024-06-05 05:58:30,216 - elapsed: 0:00:40.605, train time: 0.0085, mem: 1.993GB, GPUmem: 1.470GB, step: 340, lr: 0.000068, grad: 14394.3652, loss: 44330.2812
INFO - ncsn_runner.py - 2024-06-05 05:58:31,145 - elapsed: 0:00:41.534, train time: 0.0088, mem: 1.993GB, GPUmem: 1.470GB, step: 350, lr: 0.000070, grad: 14327.8945, loss: 43353.8984
INFO - ncsn_runner.py - 2024-06-05 05:58:32,074 - elapsed: 0:00:42.463, train time: 0.0090, mem: 1.993GB, GPUmem: 1.470GB, step: 360, lr: 0.000072, grad: 13994.1826, loss: 42759.6797
INFO - ncsn_runner.py - 2024-06-05 05:58:32,997 - elapsed: 0:00:43.386, train time: 0.0092, mem: 1.993GB, GPUmem: 1.470GB, step: 370, lr: 0.000074, grad: 25620.9121, loss: 43200.6055
INFO - ncsn_runner.py - 2024-06-05 05:58:34,016 - elapsed: 0:00:44.404, train time: 0.0095, mem: 1.993GB, GPUmem: 1.470GB, step: 380, lr: 0.000076, grad: 17763.6875, loss: 41256.8125
INFO - ncsn_runner.py - 2024-06-05 05:58:34,954 - elapsed: 0:00:45.342, train time: 0.0097, mem: 1.993GB, GPUmem: 1.470GB, step: 390, lr: 0.000078, grad: 24759.1328, loss: 40933.6914
INFO - ncsn_runner.py - 2024-06-05 05:58:35,917 - elapsed: 0:00:46.306, train time: 0.0099, mem: 1.993GB, GPUmem: 1.470GB, step: 400, lr: 0.000080, grad: 15841.1055, loss: 38953.3711
INFO - ncsn_runner.py - 2024-06-05 05:58:36,862 - elapsed: 0:00:47.251, train time: 0.0102, mem: 1.993GB, GPUmem: 1.470GB, step: 410, lr: 0.000082, grad: 19968.2910, loss: 38532.4531
INFO - ncsn_runner.py - 2024-06-05 05:58:37,816 - elapsed: 0:00:48.205, train time: 0.0104, mem: 1.993GB, GPUmem: 1.470GB, step: 420, lr: 0.000084, grad: 15922.7021, loss: 37834.1875
INFO - ncsn_runner.py - 2024-06-05 05:58:38,786 - elapsed: 0:00:49.174, train time: 0.0106, mem: 1.993GB, GPUmem: 1.470GB, step: 430, lr: 0.000086, grad: 13643.8789, loss: 36594.3750
INFO - ncsn_runner.py - 2024-06-05 05:58:39,742 - elapsed: 0:00:50.131, train time: 0.0109, mem: 1.994GB, GPUmem: 1.470GB, step: 440, lr: 0.000088, grad: 14274.9541, loss: 36106.1172
INFO - ncsn_runner.py - 2024-06-05 05:58:40,688 - elapsed: 0:00:51.077, train time: 0.0111, mem: 1.994GB, GPUmem: 1.470GB, step: 450, lr: 0.000090, grad: 187604.9531, loss: 44716.3906
INFO - ncsn_runner.py - 2024-06-05 05:58:41,698 - elapsed: 0:00:52.087, train time: 0.0113, mem: 1.994GB, GPUmem: 1.470GB, step: 460, lr: 0.000092, grad: 16833.0977, loss: 34662.6250
INFO - ncsn_runner.py - 2024-06-05 05:58:42,657 - elapsed: 0:00:53.045, train time: 0.0116, mem: 1.994GB, GPUmem: 1.470GB, step: 470, lr: 0.000094, grad: 17001.0195, loss: 33527.6445
INFO - ncsn_runner.py - 2024-06-05 05:58:43,591 - elapsed: 0:00:53.980, train time: 0.0118, mem: 1.994GB, GPUmem: 1.470GB, step: 480, lr: 0.000096, grad: 31275.6113, loss: 33469.3242
INFO - ncsn_runner.py - 2024-06-05 05:58:44,548 - elapsed: 0:00:54.936, train time: 0.0120, mem: 1.994GB, GPUmem: 1.470GB, step: 490, lr: 0.000098, grad: 14985.0029, loss: 31814.0039
INFO - ncsn_runner.py - 2024-06-05 05:58:45,500 - elapsed: 0:00:55.888, train time: 0.0123, mem: 1.994GB, GPUmem: 1.470GB, step: 500, lr: 0.000100, grad: 13840.8848, loss: 31292.1406
INFO - ncsn_runner.py - 2024-06-05 05:58:47,791 - elapsed: 0:00:58.179, step: 500, mem: 2.218GB, GPUmem: 1.470GB, test_loss: 56254.4492
INFO - ncsn_runner.py - 2024-06-05 05:58:48,840 - elapsed: 0:00:59.229, train time: 0.0125, mem: 2.218GB, GPUmem: 1.470GB, step: 510, lr: 0.000102, grad: 21060.1309, loss: 30180.0840
INFO - ncsn_runner.py - 2024-06-05 05:58:49,831 - elapsed: 0:01:00.219, train time: 0.0127, mem: 2.218GB, GPUmem: 1.470GB, step: 520, lr: 0.000104, grad: 20053.9336, loss: 29462.7109
INFO - ncsn_runner.py - 2024-06-05 05:58:50,850 - elapsed: 0:01:01.239, train time: 0.0130, mem: 2.218GB, GPUmem: 1.470GB, step: 530, lr: 0.000106, grad: 19328.0000, loss: 29244.7227
INFO - ncsn_runner.py - 2024-06-05 05:58:51,849 - elapsed: 0:01:02.238, train time: 0.0132, mem: 2.218GB, GPUmem: 1.470GB, step: 540, lr: 0.000108, grad: 16418.8457, loss: 28245.6953
INFO - ncsn_runner.py - 2024-06-05 05:58:52,840 - elapsed: 0:01:03.229, train time: 0.0135, mem: 2.218GB, GPUmem: 1.470GB, step: 550, lr: 0.000110, grad: 21200.8496, loss: 27501.1445
INFO - ncsn_runner.py - 2024-06-05 05:58:53,845 - elapsed: 0:01:04.233, train time: 0.0137, mem: 2.218GB, GPUmem: 1.470GB, step: 560, lr: 0.000112, grad: 26677.0176, loss: 27031.8887
INFO - ncsn_runner.py - 2024-06-05 05:58:54,864 - elapsed: 0:01:05.253, train time: 0.0140, mem: 2.218GB, GPUmem: 1.470GB, step: 570, lr: 0.000114, grad: 17960.1484, loss: 26282.1484
INFO - ncsn_runner.py - 2024-06-05 05:58:55,882 - elapsed: 0:01:06.271, train time: 0.0142, mem: 2.218GB, GPUmem: 1.470GB, step: 580, lr: 0.000116, grad: 38689.2812, loss: 25995.2441
INFO - ncsn_runner.py - 2024-06-05 05:58:57,070 - elapsed: 0:01:07.458, train time: 0.0145, mem: 1.999GB, GPUmem: 1.470GB, step: 590, lr: 0.000118, grad: 29749.8105, loss: 25356.7266
INFO - ncsn_runner.py - 2024-06-05 05:58:58,067 - elapsed: 0:01:08.455, train time: 0.0148, mem: 1.999GB, GPUmem: 1.470GB, step: 600, lr: 0.000120, grad: 33542.1289, loss: 24737.9023
INFO - ncsn_runner.py - 2024-06-05 05:58:59,072 - elapsed: 0:01:09.460, train time: 0.0150, mem: 1.999GB, GPUmem: 1.470GB, step: 610, lr: 0.000122, grad: 28455.4648, loss: 25122.2305
INFO - ncsn_runner.py - 2024-06-05 05:59:00,095 - elapsed: 0:01:10.484, train time: 0.0153, mem: 1.999GB, GPUmem: 1.470GB, step: 620, lr: 0.000124, grad: 33112.4727, loss: 23644.9590
INFO - ncsn_runner.py - 2024-06-05 05:59:01,078 - elapsed: 0:01:11.467, train time: 0.0155, mem: 1.999GB, GPUmem: 1.470GB, step: 630, lr: 0.000126, grad: 23932.7520, loss: 23567.6406
INFO - ncsn_runner.py - 2024-06-05 05:59:02,038 - elapsed: 0:01:12.427, train time: 0.0157, mem: 1.999GB, GPUmem: 1.470GB, step: 640, lr: 0.000128, grad: 32404.1113, loss: 23027.5918
INFO - ncsn_runner.py - 2024-06-05 05:59:03,021 - elapsed: 0:01:13.410, train time: 0.0160, mem: 1.999GB, GPUmem: 1.470GB, step: 650, lr: 0.000130, grad: 28703.8867, loss: 22697.3867
INFO - ncsn_runner.py - 2024-06-05 05:59:04,000 - elapsed: 0:01:14.388, train time: 0.0162, mem: 1.999GB, GPUmem: 1.470GB, step: 660, lr: 0.000132, grad: 76897.9688, loss: 23895.1055
INFO - ncsn_runner.py - 2024-06-05 05:59:04,985 - elapsed: 0:01:15.373, train time: 0.0165, mem: 1.999GB, GPUmem: 1.470GB, step: 670, lr: 0.000134, grad: 78628.8984, loss: 23347.9453
INFO - ncsn_runner.py - 2024-06-05 05:59:06,002 - elapsed: 0:01:16.391, train time: 0.0167, mem: 1.999GB, GPUmem: 1.470GB, step: 680, lr: 0.000136, grad: 29028.3926, loss: 21101.8594
INFO - ncsn_runner.py - 2024-06-05 05:59:07,042 - elapsed: 0:01:17.431, train time: 0.0170, mem: 1.999GB, GPUmem: 1.470GB, step: 690, lr: 0.000138, grad: 84146.5938, loss: 24636.8613
INFO - ncsn_runner.py - 2024-06-05 05:59:08,009 - elapsed: 0:01:18.397, train time: 0.0172, mem: 1.999GB, GPUmem: 1.470GB, step: 700, lr: 0.000140, grad: 21088.2324, loss: 20079.4609
INFO - ncsn_runner.py - 2024-06-05 05:59:08,967 - elapsed: 0:01:19.355, train time: 0.0174, mem: 1.999GB, GPUmem: 1.470GB, step: 710, lr: 0.000142, grad: 24301.5410, loss: 19489.2949
INFO - ncsn_runner.py - 2024-06-05 05:59:09,939 - elapsed: 0:01:20.328, train time: 0.0177, mem: 1.999GB, GPUmem: 1.470GB, step: 720, lr: 0.000144, grad: 33919.8789, loss: 19135.6992
INFO - ncsn_runner.py - 2024-06-05 05:59:10,892 - elapsed: 0:01:21.281, train time: 0.0179, mem: 1.999GB, GPUmem: 1.470GB, step: 730, lr: 0.000146, grad: 39624.5039, loss: 18821.1797
INFO - ncsn_runner.py - 2024-06-05 05:59:11,849 - elapsed: 0:01:22.237, train time: 0.0181, mem: 1.999GB, GPUmem: 1.470GB, step: 740, lr: 0.000148, grad: 37937.4727, loss: 18452.6484
INFO - ncsn_runner.py - 2024-06-05 05:59:12,797 - elapsed: 0:01:23.186, train time: 0.0184, mem: 1.999GB, GPUmem: 1.470GB, step: 750, lr: 0.000150, grad: 56377.6602, loss: 18288.6875
INFO - ncsn_runner.py - 2024-06-05 05:59:15,173 - elapsed: 0:01:25.562, step: 750, mem: 2.093GB, GPUmem: 1.470GB, test_loss: 48597.3906
INFO - ncsn_runner.py - 2024-06-05 05:59:16,218 - elapsed: 0:01:26.606, train time: 0.0186, mem: 2.093GB, GPUmem: 1.470GB, step: 760, lr: 0.000152, grad: 25872.1660, loss: 17490.7188
INFO - ncsn_runner.py - 2024-06-05 05:59:17,217 - elapsed: 0:01:27.605, train time: 0.0189, mem: 2.093GB, GPUmem: 1.470GB, step: 770, lr: 0.000154, grad: 34072.1250, loss: 18224.6816
INFO - ncsn_runner.py - 2024-06-05 05:59:18,243 - elapsed: 0:01:28.632, train time: 0.0191, mem: 2.093GB, GPUmem: 1.470GB, step: 780, lr: 0.000156, grad: 32503.7051, loss: 16808.9062
INFO - ncsn_runner.py - 2024-06-05 05:59:19,244 - elapsed: 0:01:29.633, train time: 0.0194, mem: 2.093GB, GPUmem: 1.470GB, step: 790, lr: 0.000158, grad: 22967.8945, loss: 16191.9746
INFO - ncsn_runner.py - 2024-06-05 05:59:20,236 - elapsed: 0:01:30.625, train time: 0.0196, mem: 2.093GB, GPUmem: 1.470GB, step: 800, lr: 0.000160, grad: 28722.0273, loss: 15942.4092
INFO - ncsn_runner.py - 2024-06-05 05:59:21,219 - elapsed: 0:01:31.607, train time: 0.0198, mem: 2.093GB, GPUmem: 1.470GB, step: 810, lr: 0.000162, grad: 33596.3672, loss: 15807.1641
INFO - ncsn_runner.py - 2024-06-05 05:59:22,200 - elapsed: 0:01:32.588, train time: 0.0201, mem: 2.093GB, GPUmem: 1.470GB, step: 820, lr: 0.000164, grad: 34889.6016, loss: 16328.7627
INFO - ncsn_runner.py - 2024-06-05 05:59:23,190 - elapsed: 0:01:33.578, train time: 0.0203, mem: 2.093GB, GPUmem: 1.470GB, step: 830, lr: 0.000166, grad: 18493.5820, loss: 14833.3242
INFO - ncsn_runner.py - 2024-06-05 05:59:24,621 - elapsed: 0:01:35.010, train time: 0.0206, mem: 2.093GB, GPUmem: 1.470GB, step: 840, lr: 0.000168, grad: 29577.6699, loss: 14335.3320
INFO - ncsn_runner.py - 2024-06-05 05:59:25,615 - elapsed: 0:01:36.004, train time: 0.0208, mem: 2.093GB, GPUmem: 1.470GB, step: 850, lr: 0.000170, grad: 28838.2461, loss: 14073.0703
INFO - ncsn_runner.py - 2024-06-05 05:59:26,601 - elapsed: 0:01:36.989, train time: 0.0211, mem: 2.093GB, GPUmem: 1.470GB, step: 860, lr: 0.000172, grad: 35141.7305, loss: 14911.1543
INFO - ncsn_runner.py - 2024-06-05 05:59:27,636 - elapsed: 0:01:38.025, train time: 0.0213, mem: 2.093GB, GPUmem: 1.470GB, step: 870, lr: 0.000174, grad: 32035.2715, loss: 14271.6338
INFO - ncsn_runner.py - 2024-06-05 05:59:28,644 - elapsed: 0:01:39.033, train time: 0.0216, mem: 2.093GB, GPUmem: 1.470GB, step: 880, lr: 0.000176, grad: 71252.0312, loss: 16141.4492
INFO - ncsn_runner.py - 2024-06-05 05:59:29,644 - elapsed: 0:01:40.033, train time: 0.0218, mem: 2.093GB, GPUmem: 1.470GB, step: 890, lr: 0.000178, grad: 26353.5723, loss: 12995.9170
INFO - ncsn_runner.py - 2024-06-05 05:59:30,655 - elapsed: 0:01:41.043, train time: 0.0220, mem: 2.093GB, GPUmem: 1.470GB, step: 900, lr: 0.000180, grad: 57176.8555, loss: 14022.4541
INFO - ncsn_runner.py - 2024-06-05 05:59:31,661 - elapsed: 0:01:42.050, train time: 0.0223, mem: 2.093GB, GPUmem: 1.470GB, step: 910, lr: 0.000182, grad: 52512.4102, loss: 13180.1230
INFO - ncsn_runner.py - 2024-06-05 05:59:32,645 - elapsed: 0:01:43.034, train time: 0.0225, mem: 2.093GB, GPUmem: 1.470GB, step: 920, lr: 0.000184, grad: 28032.5820, loss: 12775.9043
INFO - ncsn_runner.py - 2024-06-05 05:59:33,628 - elapsed: 0:01:44.016, train time: 0.0228, mem: 2.093GB, GPUmem: 1.470GB, step: 930, lr: 0.000186, grad: 44100.7070, loss: 12771.8223
INFO - ncsn_runner.py - 2024-06-05 05:59:34,609 - elapsed: 0:01:44.998, train time: 0.0230, mem: 2.093GB, GPUmem: 1.470GB, step: 940, lr: 0.000188, grad: 24705.6953, loss: 12117.1680
INFO - ncsn_runner.py - 2024-06-05 05:59:35,590 - elapsed: 0:01:45.978, train time: 0.0232, mem: 2.093GB, GPUmem: 1.470GB, step: 950, lr: 0.000190, grad: 27236.4727, loss: 12486.1084
INFO - ncsn_runner.py - 2024-06-05 05:59:36,568 - elapsed: 0:01:46.956, train time: 0.0235, mem: 2.093GB, GPUmem: 1.470GB, step: 960, lr: 0.000192, grad: 30426.6797, loss: 12159.5840
INFO - ncsn_runner.py - 2024-06-05 05:59:37,561 - elapsed: 0:01:47.949, train time: 0.0237, mem: 2.093GB, GPUmem: 1.470GB, step: 970, lr: 0.000194, grad: 31360.6992, loss: 11790.2227
INFO - ncsn_runner.py - 2024-06-05 05:59:38,777 - elapsed: 0:01:49.166, train time: 0.0240, mem: 1.968GB, GPUmem: 1.470GB, step: 980, lr: 0.000196, grad: 24534.6113, loss: 11357.5273
INFO - ncsn_runner.py - 2024-06-05 05:59:39,801 - elapsed: 0:01:50.190, train time: 0.0243, mem: 1.968GB, GPUmem: 1.470GB, step: 990, lr: 0.000198, grad: 24084.7227, loss: 11641.8281
INFO - ncsn_runner.py - 2024-06-05 05:59:40,814 - elapsed: 0:01:51.202, train time: 0.0245, mem: 1.968GB, GPUmem: 1.470GB, step: 1000, lr: 0.000200, grad: 19259.7031, loss: 10699.0762
INFO - ncsn_runner.py - 2024-06-05 05:59:40,825 - Saving checkpoint.pt in mcvd_V3/logs
INFO - ncsn_runner.py - 2024-06-05 05:59:44,357 - elapsed: 0:01:54.746, step: 1000, mem: 2.062GB, GPUmem: 1.470GB, test_loss: 55120.5391
INFO - ncsn_runner.py - 2024-06-05 05:59:44,405 - Saving images in mcvd_V3/logs/samples
INFO - ncsn_runner.py - 2024-06-05 05:59:49,421 - elapsed: 0:01:59.809, train time: 0.0248, mem: 2.393GB, GPUmem: 1.491GB, step: 1010, lr: 0.000200, grad: 34176.3438, loss: 11011.1309
INFO - ncsn_runner.py - 2024-06-05 05:59:50,415 - elapsed: 0:02:00.804, train time: 0.0250, mem: 2.393GB, GPUmem: 1.491GB, step: 1020, lr: 0.000200, grad: 33361.5430, loss: 11308.0781
INFO - ncsn_runner.py - 2024-06-05 05:59:51,393 - elapsed: 0:02:01.782, train time: 0.0253, mem: 2.393GB, GPUmem: 1.491GB, step: 1030, lr: 0.000200, grad: 23694.6621, loss: 10416.8584
INFO - ncsn_runner.py - 2024-06-05 05:59:52,390 - elapsed: 0:02:02.778, train time: 0.0255, mem: 2.393GB, GPUmem: 1.491GB, step: 1040, lr: 0.000200, grad: 23387.2578, loss: 10449.5723
